frame,pgsnh,gpsnl,gpseh,gpsel,heading_angle,yaw_rate,gps_state,gps_velocity,acceleration_forward,acceleration_lateral,acceleration_down,pitch_angle,velocity_down,velocity_lateral,velocity_forward,roll_angle
214,36,0.177026,120,0.488193,87.95,0.66,4,0.61,2.979,1.263,-7.787,0.94,-2.18,0.02,0.57,0.27
215,36,0.177026,120,0.488193,87.95,0.66,4,0.61,2.979,1.263,-7.787,0.94,-2.18,0.02,0.57,0.27
216,36,0.177026,120,0.488193,87.97,-0.11,4,0.61,10.709,-12.214,-18.61,0.97,-2.15,0.02,0.62,0.29
217,36,0.177026,120,0.488193,87.97,-0.11,4,0.61,10.709,-12.214,-18.61,0.97,-2.15,0.02,0.62,0.29
218,36,0.177026,120,0.488193,87.99,0.66,4,0.61,7.337,-6.139,-3.359,1,-1.92,0.02,0.65,0.3
219,36,0.177026,120,0.488193,87.99,0.66,4,0.61,7.337,-6.139,-3.359,1,-1.92,0.02,0.65,0.3
220,36,0.177026,120,0.488194,87.99,0.37,4,0.58,6.257,-4.485,-18.499,1.02,-1.98,0.02,0.61,0.26
221,36,0.177026,120,0.488194,87.98,-0.25,4,0.58,10.151,-13.318,-10.64,0.99,-1.98,0.02,0.69,0.28
222,36,0.177026,120,0.488194,87.98,-0.25,4,0.58,10.151,-13.318,-10.64,0.99,-1.98,0.02,0.69,0.28
223,36,0.177026,120,0.488194,87.95,0.5,4,0.58,-11.856,13.67,18.633,0.97,-1.87,0.02,0.58,0.28
224,36,0.177026,120,0.488194,87.95,0.5,4,0.58,-11.856,13.67,18.633,0.97,-1.87,0.02,0.58,0.28
225,36,0.177026,120,0.488194,87.95,-0.19,4,0.61,10.953,-12.899,-18.613,0.94,-1.99,0.02,0.55,0.29
226,36,0.177026,120,0.488194,87.95,-0.19,4,0.61,10.953,-12.899,-18.613,0.94,-1.99,0.02,0.55,0.29
227,36,0.177026,120,0.488194,87.95,0.61,4,0.61,-3.383,4.761,7.426,0.95,-1.99,0.02,0.64,0.24
228,36,0.177026,120,0.488194,87.95,0.61,4,0.61,-3.383,4.761,7.426,0.95,-1.99,0.02,0.64,0.24
229,36,0.177026,120,0.488194,87.96,0.1,4,0.56,-0.911,-6.534,-18.375,0.95,-1.98,0.02,0.49,0.21
230,36,0.177026,120,0.488194,87.96,0.1,4,0.56,-0.911,-6.534,-18.375,0.95,-1.98,0.02,0.49,0.21
231,36,0.177026,120,0.488194,87.96,-0.06,4,0.56,1.574,-5.3,-2.352,1,-2.06,0.01,0.52,0.25
232,36,0.177026,120,0.488194,87.96,-0.06,4,0.56,1.574,-5.3,-2.352,1,-2.06,0.01,0.52,0.25
233,36,0.177026,120,0.488194,87.97,0.2,4,0.56,-4.312,11.229,-18.243,0.99,-2.05,0.01,0.47,0.17
234,36,0.177026,120,0.488194,87.97,0.2,4,0.56,-4.312,11.229,-18.243,0.99,-2.05,0.01,0.47,0.17
235,36,0.177026,120,0.488194,87.97,0.1,4,0.6,7.31,-12.366,2.435,0.98,-1.89,0.02,0.55,0.22
236,36,0.177026,120,0.488195,87.98,-0.22,4,0.6,1.801,-4.806,-0.191,0.99,-1.95,0.02,0.62,0.19
237,36,0.177026,120,0.488195,87.98,-0.22,4,0.6,1.801,-4.806,-0.191,0.99,-1.95,0.02,0.62,0.19
238,36,0.177026,120,0.488195,87.98,-0.22,4,0.6,1.801,-4.806,-0.191,0.99,-1.95,0.02,0.62,0.19
239,36,0.177026,120,0.488195,88,-0.31,4,0.6,11.108,-16.709,-18.612,1.02,-1.97,0.02,0.61,0.16
240,36,0.177026,120,0.488195,88,-0.31,4,0.6,11.108,-16.709,-18.612,1.02,-1.97,0.02,0.61,0.16
241,36,0.177026,120,0.488195,88,-0.2,4,0.57,1.41,-7.887,6.259,0.99,-2.14,0.01,0.65,0.23
242,36,0.177026,120,0.488195,88,-0.2,4,0.57,1.41,-7.887,6.259,0.99,-2.14,0.01,0.65,0.23
243,36,0.177026,120,0.488195,87.98,-0.14,4,0.57,-7.952,14.831,-13.098,0.94,-2.09,0.01,0.58,0.19
244,36,0.177026,120,0.488195,87.98,-0.14,4,0.57,-7.952,14.831,-13.098,0.94,-2.09,0.01,0.58,0.19
245,36,0.177026,120,0.488195,87.97,-0.18,4,0.58,-1.012,3.821,-18.335,0.91,-2.31,0.01,0.65,0.22
246,36,0.177026,120,0.488195,87.97,-0.18,4,0.58,-1.012,3.821,-18.335,0.91,-2.31,0.01,0.65,0.22
247,36,0.177026,120,0.488195,87.96,-0.2,4,0.58,-13.06,15.215,-18.102,0.88,-2.53,0.02,0.62,0.23
248,36,0.177026,120,0.488195,87.95,0.48,4,0.58,-5.863,3.298,-4.795,0.9,-2.39,0.02,0.57,0.3
249,36,0.177026,120,0.488195,87.95,0.48,4,0.58,-5.863,3.298,-4.795,0.9,-2.39,0.02,0.57,0.3
250,36,0.177026,120,0.488196,87.95,-0.11,4,0.58,-4.119,7.061,-18.258,0.94,-2.5,0.02,0.68,0.33
251,36,0.177026,120,0.488196,87.95,-0.11,4,0.58,-4.119,7.061,-18.258,0.94,-2.5,0.02,0.68,0.33
252,36,0.177026,120,0.488196,87.95,-0.11,4,0.58,-4.119,7.061,-18.258,0.94,-2.5,0.02,0.68,0.33
253,36,0.177026,120,0.488196,87.94,0.12,4,0.58,-12.039,11.445,0.277,0.98,-2.48,0.01,0.69,0.33
254,36,0.177026,120,0.488196,87.94,0.12,4,0.58,-12.039,11.445,0.277,0.98,-2.48,0.01,0.69,0.33
255,36,0.177026,120,0.488196,87.94,-0.14,4,0.58,3.399,-2.658,1.82,1,-2.51,0.01,0.61,0.37
256,36,0.177026,120,0.488196,87.94,-0.14,4,0.58,3.399,-2.658,1.82,1,-2.51,0.01,0.61,0.37
257,36,0.177026,120,0.488196,87.93,0.01,4,0.59,12.923,-9.781,-18.655,1.03,-2.53,0.02,0.72,0.32
258,36,0.177026,120,0.488196,87.93,0.01,4,0.59,12.923,-9.781,-18.655,1.03,-2.53,0.02,0.72,0.32
259,36,0.177026,120,0.488196,87.92,0.65,4,0.59,-4.345,-0.519,-12.018,1.05,-2.44,0.02,0.57,0.38
260,36,0.177026,120,0.488196,87.92,-0.2,4,0.59,4.532,-11.079,-18.535,1.2,-2.52,0.02,0.65,0.37
261,36,0.177026,120,0.488196,87.92,-0.2,4,0.59,4.532,-11.079,-18.535,1.2,-2.52,0.02,0.65,0.37
262,36,0.177026,120,0.488196,87.91,0.54,4,0.59,-4.967,6.416,-18.212,1.22,-2.53,0.02,0.63,0.44
263,36,0.177026,120,0.488196,87.91,0.54,4,0.59,-4.967,6.416,-18.212,1.22,-2.53,0.02,0.63,0.44
264,36,0.177026,120,0.488196,87.9,0.2,4,0.59,-5.004,3.921,-18.229,1.21,-2.63,0.02,0.57,0.48
265,36,0.177026,120,0.488196,87.9,0.2,4,0.59,-5.004,3.921,-18.229,1.21,-2.63,0.02,0.57,0.48
266,36,0.177026,120,0.488196,87.9,0.41,4,0.58,8.154,-11.078,1.356,1.24,-2.63,0.02,0.61,0.49
267,36,0.177026,120,0.488196,87.9,0.41,4,0.58,8.154,-11.078,1.356,1.24,-2.63,0.02,0.61,0.49
268,36,0.177026,120,0.488196,87.9,0.41,4,0.58,8.154,-11.078,1.356,1.24,-2.63,0.02,0.61,0.49
269,36,0.177026,120,0.488197,87.92,0.23,4,0.58,6.258,-1.32,16.146,1.25,-2.38,0.02,0.58,0.54
270,36,0.177026,120,0.488197,87.92,0.23,4,0.58,6.258,-1.32,16.146,1.25,-2.38,0.02,0.58,0.54
271,36,0.177026,120,0.488197,87.93,-0.01,4,0.58,7.65,-11.148,-13.071,1.25,-2.36,0.02,0.62,0.53
272,36,0.177026,120,0.488197,87.94,0.16,4,0.6,3.654,-5.25,-12.789,1.28,-2.3,0.02,0.6,0.6
273,36,0.177026,120,0.488197,87.94,0.16,4,0.6,3.654,-5.25,-12.789,1.28,-2.3,0.02,0.6,0.6
274,36,0.177026,120,0.488197,87.95,0.06,4,0.6,3.189,-8.442,-18.53,1.31,-2.27,0.02,0.56,0.59
275,36,0.177026,120,0.488197,87.95,0.06,4,0.6,3.189,-8.442,-18.53,1.31,-2.27,0.02,0.56,0.59
276,36,0.177026,120,0.488197,87.96,0.23,4,0.6,-1.616,4.837,13.952,1.27,-2.17,0.02,0.59,0.61
277,36,0.177026,120,0.488197,87.96,0.23,4,0.6,-1.616,4.837,13.952,1.27,-2.17,0.02,0.59,0.61
278,36,0.177026,120,0.488197,87.97,0.23,4,0.61,-9.74,7.057,-18.08,1.26,-2.39,0.02,0.52,0.6
279,36,0.177026,120,0.488197,87.97,0.23,4,0.61,-9.74,7.057,-18.08,1.26,-2.39,0.02,0.52,0.6
280,36,0.177026,120,0.488197,87.99,0.36,4,0.61,-4.775,4.701,-10.233,1.23,-2.53,0.02,0.5,0.62
281,36,0.177026,120,0.488197,87.99,0.36,4,0.61,-4.775,4.701,-10.233,1.23,-2.53,0.02,0.5,0.62
282,36,0.177026,120,0.488197,88.02,0.45,4,0.58,3.882,2.816,15.404,1.23,-2.4,0.02,0.6,0.65
283,36,0.177026,120,0.488197,88.02,0.45,4,0.58,3.882,2.816,15.404,1.23,-2.4,0.02,0.6,0.65
284,36,0.177026,120,0.488197,88.02,0.49,4,0.58,-9.046,11.834,0.593,1.18,-2.3,0.02,0.53,0.62
285,36,0.177026,120,0.488197,88.02,0.49,4,0.58,-9.046,11.834,0.593,1.18,-2.3,0.02,0.53,0.62
286,36,0.177026,120,0.488198,88.04,0.15,4,0.58,1.647,-4.068,1.772,1.15,-2.41,0.02,0.53,0.58
287,36,0.177026,120,0.488198,88.04,0.15,4,0.58,1.647,-4.068,1.772,1.15,-2.41,0.02,0.53,0.58
288,36,0.177026,120,0.488198,88.05,0.13,4,0.59,-1.661,7.72,0.689,1.16,-2.42,0.02,0.56,0.57
289,36,0.177026,120,0.488198,88.05,0.13,4,0.59,-1.661,7.72,0.689,1.16,-2.42,0.02,0.56,0.57
290,36,0.177026,120,0.488198,88.1,0.1,4,0.59,-3.539,-0.24,6.72,1.13,-2.21,0.02,0.53,0.53
291,36,0.177026,120,0.488198,88.1,0.1,4,0.59,-3.539,-0.24,6.72,1.13,-2.21,0.02,0.53,0.53
292,36,0.177026,120,0.488198,88.14,-0.16,4,0.59,-0.7,-9.247,-18.433,1.12,-2.33,0.02,0.55,0.49
293,36,0.177026,120,0.488198,88.14,-0.16,4,0.59,-0.7,-9.247,-18.433,1.12,-2.33,0.02,0.55,0.49
294,36,0.177026,120,0.488198,88.17,0.17,4,0.59,-3.499,5.084,5.859,1.08,-2.1,0.01,0.57,0.55
295,36,0.177026,120,0.488198,88.17,0.17,4,0.59,-3.499,5.084,5.859,1.08,-2.1,0.01,0.57,0.55
296,36,0.177026,120,0.488198,88.17,0.23,4,0.59,-2.923,1.08,-9.571,1.06,-2.24,0.01,0.59,0.47
297,36,0.177026,120,0.488198,88.17,0.23,4,0.59,-2.923,1.08,-9.571,1.06,-2.24,0.01,0.59,0.47
298,36,0.177026,120,0.488198,88.17,0.5,4,0.59,-9.783,7.714,-3.929,1.03,-2.1,0.01,0.64,0.48
299,36,0.177026,120,0.488198,88.17,0.5,4,0.59,-9.783,7.714,-3.929,1.03,-2.1,0.01,0.64,0.48
300,36,0.177026,120,0.488199,88.18,0.38,4,0.58,1.323,-3.382,-18.417,0.99,-2.19,0.01,0.57,0.48
301,36,0.177026,120,0.488199,88.18,0.38,4,0.58,1.323,-3.382,-18.417,0.99,-2.19,0.01,0.57,0.48
302,36,0.177026,120,0.488199,88.2,0.19,4,0.58,7.79,-10.783,-4.813,0.95,-2.18,0.01,0.64,0.47
303,36,0.177026,120,0.488199,88.2,0.19,4,0.58,7.79,-10.783,-4.813,0.95,-2.18,0.01,0.64,0.47
304,36,0.177026,120,0.488199,88.22,0.18,4,0.57,4.326,-4.063,-12.69,0.94,-2.15,0.01,0.6,0.44
305,36,0.177026,120,0.488199,88.22,0.18,4,0.57,4.326,-4.063,-12.69,0.94,-2.15,0.01,0.6,0.44
306,36,0.177026,120,0.488199,88.22,0.02,4,0.57,4.871,-12.229,-18.527,0.94,-2.35,0.01,0.61,0.37
307,36,0.177026,120,0.488199,88.22,-0.08,4,0.57,1.861,-2.56,-18.416,0.98,-2.44,0.01,0.64,0.39
308,36,0.177026,120,0.488199,88.22,-0.08,4,0.57,1.861,-2.56,-18.416,0.98,-2.44,0.01,0.64,0.39
309,36,0.177026,120,0.488199,88.21,-0.02,4,0.6,-4.342,-4.739,-18.324,0.97,-2.55,0.01,0.56,0.38
310,36,0.177026,120,0.488199,88.21,-0.02,4,0.6,-4.342,-4.739,-18.324,0.97,-2.55,0.01,0.56,0.38
311,36,0.177026,120,0.488199,88.21,0.11,4,0.6,2.937,-2.782,-18.434,0.95,-2.53,0.01,0.61,0.39
312,36,0.177026,120,0.488199,88.21,0.11,4,0.6,2.937,-2.782,-18.434,0.95,-2.53,0.01,0.61,0.39
313,36,0.177026,120,0.488199,88.21,0.08,4,0.6,1.386,0.149,17.339,0.94,-2.38,0.01,0.63,0.39
314,36,0.177026,120,0.488199,88.21,0.08,4,0.6,1.386,0.149,17.339,0.94,-2.38,0.01,0.63,0.39
315,36,0.177026,120,0.488199,88.21,0.08,4,0.6,1.386,0.149,17.339,0.94,-2.38,0.01,0.63,0.39
316,36,0.177026,120,0.4882,88.21,0.28,4,0.6,7.28,-11.65,5.819,0.95,-2.25,0.01,0.67,0.36
317,36,0.177026,120,0.4882,88.21,0.28,4,0.6,7.28,-11.65,5.819,0.95,-2.25,0.01,0.67,0.36
318,36,0.177026,120,0.4882,88.2,0.18,4,0.6,5.606,-3.645,4.386,0.96,-2.25,0.01,0.67,0.39
319,36,0.177026,120,0.4882,88.19,0.14,4,0.6,-3.635,7.348,-0.293,0.98,-2.26,0.01,0.62,0.37
320,36,0.177026,120,0.4882,88.19,0.14,4,0.6,-3.635,7.348,-0.293,0.98,-2.26,0.01,0.62,0.37
321,36,0.177026,120,0.4882,88.19,0.18,4,0.58,3.12,-3.435,-18.442,0.95,-2.29,0.01,0.58,0.39
322,36,0.177026,120,0.4882,88.19,0.18,4,0.58,3.12,-3.435,-18.442,0.95,-2.29,0.01,0.58,0.39
323,36,0.177026,120,0.4882,88.19,-0.09,4,0.58,-6.136,8.244,2.712,0.97,-2.3,0.01,0.55,0.33
324,36,0.177026,120,0.4882,88.19,-0.09,4,0.58,-6.136,8.244,2.712,0.97,-2.3,0.01,0.55,0.33
325,36,0.177026,120,0.4882,88.19,0.29,4,0.58,-3.022,4.862,7.978,1.01,-2.05,0.01,0.56,0.34
326,36,0.177026,120,0.4882,88.19,0.29,4,0.58,-3.022,4.862,7.978,1.01,-2.05,0.01,0.56,0.34
327,36,0.177026,120,0.4882,88.23,-0.14,4,0.58,-6.851,5.646,-18.214,1.02,-2.28,0.01,0.56,0.31
328,36,0.177026,120,0.4882,88.23,-0.14,4,0.58,-6.851,5.646,-18.214,1.02,-2.28,0.01,0.56,0.31
329,36,0.177026,120,0.4882,88.27,0.41,4,0.58,-6.174,7.893,-7.124,1.05,-2.21,0.01,0.57,0.31
330,36,0.177026,120,0.4882,88.27,0.41,4,0.58,-6.174,7.893,-7.124,1.05,-2.21,0.01,0.57,0.31
331,36,0.177026,120,0.4882,88.29,0.39,4,0.58,0.745,2.158,-10.888,1.09,-2.36,0.01,0.59,0.26
332,36,0.177026,120,0.488201,88.28,0.19,4,0.58,-8.718,10.82,0.67,1.09,-2.36,0.01,0.68,0.25
333,36,0.177026,120,0.488201,88.28,0.19,4,0.58,-8.718,10.82,0.67,1.09,-2.36,0.01,0.68,0.25
334,36,0.177026,120,0.488201,88.28,0.19,4,0.58,-8.718,10.82,0.67,1.09,-2.36,0.01,0.68,0.25
335,36,0.177026,120,0.488201,88.27,0.37,4,0.58,-4.109,8.043,-17.397,1.07,-2.4,0.01,0.57,0.24
336,36,0.177026,120,0.488201,88.27,0.37,4,0.58,-4.109,8.043,-17.397,1.07,-2.4,0.01,0.57,0.24
337,36,0.177026,120,0.488201,88.27,0.02,4,0.58,1.263,2.626,-7.456,1.05,-2.6,0.01,0.6,0.2
338,36,0.177026,120,0.488201,88.27,0.02,4,0.58,1.263,2.626,-7.456,1.05,-2.6,0.01,0.6,0.2
339,36,0.177026,120,0.488201,88.28,0.18,4,0.58,-2.461,4.554,8.904,1.03,-2.43,0.01,0.58,0.18
340,36,0.177026,120,0.488201,88.28,0.18,4,0.58,-2.461,4.554,8.904,1.03,-2.43,0.01,0.58,0.18
341,36,0.177026,120,0.488201,88.28,-0.39,4,0.58,-0.843,-1.147,-18.353,1.02,-2.64,0.01,0.48,0.11
342,36,0.177026,120,0.488201,88.28,-0.39,4,0.58,-0.843,-1.147,-18.353,1.02,-2.64,0.01,0.48,0.11
343,36,0.177026,120,0.488201,88.28,-0.05,4,0.58,-3.382,3.103,-18.3,1.06,-2.6,0.01,0.52,0.06
344,36,0.177026,120,0.488201,88.28,-0.05,4,0.58,-3.382,3.103,-18.3,1.06,-2.6,0.01,0.52,0.06
345,36,0.177026,120,0.488201,88.28,0.26,4,0.58,0.084,9.174,0.457,1.08,-2.62,0.01,0.52,-0.01
346,36,0.177026,120,0.488201,88.28,0.26,4,0.58,0.084,9.174,0.457,1.08,-2.62,0.01,0.52,-0.01
347,36,0.177026,120,0.488201,88.28,0.46,4,0.59,-1.586,2.808,-18.337,1.06,-2.58,0.01,0.58,-0.01
348,36,0.177026,120,0.488201,88.28,0.46,4,0.59,-1.586,2.808,-18.337,1.06,-2.58,0.01,0.58,-0.01
349,36,0.177026,120,0.488202,88.27,0.18,4,0.59,5.717,-6.308,2.358,1.08,-2.58,0.01,0.62,-0.06
350,36,0.177026,120,0.488202,88.27,0.18,4,0.59,5.717,-6.308,2.358,1.08,-2.58,0.01,0.62,-0.06
351,36,0.177026,120,0.488202,88.26,0.45,4,0.59,4.46,-10.284,-15.058,1.09,-2.65,0.01,0.66,-0.07
352,36,0.177026,120,0.488202,88.26,0.45,4,0.59,4.46,-10.284,-15.058,1.09,-2.65,0.01,0.66,-0.07
353,36,0.177026,120,0.488202,88.25,0.12,4,0.59,2.152,-6.32,-17.251,1.09,-2.69,0.01,0.62,-0.07
354,36,0.177026,120,0.488202,88.25,0.12,4,0.59,2.152,-6.32,-17.251,1.09,-2.69,0.01,0.62,-0.07
355,36,0.177026,120,0.488202,88.24,0.56,4,0.59,0.273,-5.161,-18.358,1.05,-2.64,0.01,0.58,-0.15
356,36,0.177026,120,0.488202,88.24,0.3,4,0.59,5.581,-4.084,-18.457,1.02,-2.62,0.01,0.61,-0.14
357,36,0.177026,120,0.488202,88.24,0.3,4,0.59,5.581,-4.084,-18.457,1.02,-2.62,0.01,0.61,-0.14
358,36,0.177026,120,0.488202,88.24,0.3,4,0.59,5.581,-4.084,-18.457,1.02,-2.62,0.01,0.61,-0.14
359,36,0.177026,120,0.488202,88.25,-0.26,4,0.6,8.527,-10.643,-5.608,1.06,-2.72,0.01,0.56,-0.19
360,36,0.177026,120,0.488202,88.25,-0.26,4,0.6,8.527,-10.643,-5.608,1.06,-2.72,0.01,0.56,-0.19
361,36,0.177026,120,0.488202,88.28,0.41,4,0.6,-5.843,8.224,-7.495,1.09,-2.69,0.01,0.59,-0.19
362,36,0.177026,120,0.488202,88.28,0.41,4,0.6,-5.843,8.224,-7.495,1.09,-2.69,0.01,0.59,-0.19
363,36,0.177026,120,0.488202,88.3,-0.19,4,0.58,0.304,-1.561,1.268,1.13,-2.69,0.01,0.61,-0.24
364,36,0.177026,120,0.488202,88.3,-0.19,4,0.58,0.304,-1.561,1.268,1.13,-2.69,0.01,0.61,-0.24
365,36,0.177026,120,0.488203,88.31,0.58,4,0.58,-10.223,10.083,0.963,1.13,-2.65,0.01,0.59,-0.23
366,36,0.177026,120,0.488203,88.31,0.58,4,0.58,-10.223,10.083,0.963,1.13,-2.65,0.01,0.59,-0.23
367,36,0.177026,120,0.488203,88.31,-0.01,4,0.58,1.219,-5.91,7.402,1.1,-2.59,0.01,0.58,-0.22
368,36,0.177026,120,0.488203,88.32,0.01,4,0.58,-3.806,5.273,-0.145,1.11,-2.61,0.01,0.59,-0.24
369,36,0.177026,120,0.488203,88.32,0.01,4,0.58,-3.806,5.273,-0.145,1.11,-2.61,0.01,0.59,-0.24
370,36,0.177026,120,0.488203,88.32,0.01,4,0.58,-3.806,5.273,-0.145,1.11,-2.61,0.01,0.59,-0.24
371,36,0.177026,120,0.488203,88.32,0.25,4,0.58,-10.598,10.02,-18.213,1.09,-2.71,0.01,0.57,-0.28
372,36,0.177026,120,0.488203,88.32,0.25,4,0.58,-10.598,10.02,-18.213,1.09,-2.71,0.01,0.57,-0.28
373,36,0.177026,120,0.488203,88.32,-0.1,4,0.58,-0.52,-3.292,-18.342,1.13,-2.91,0.01,0.51,-0.29
374,36,0.177026,120,0.488203,88.32,-0.1,4,0.58,-0.52,-3.292,-18.342,1.13,-2.91,0.01,0.51,-0.29
375,36,0.177026,120,0.488203,88.32,0.26,4,0.59,-5.952,2.029,2.441,1.14,-2.63,0.01,0.51,-0.27
376,36,0.177026,120,0.488203,88.32,0.26,4,0.59,-5.952,2.029,2.441,1.14,-2.63,0.01,0.51,-0.27
377,36,0.177026,120,0.488203,88.31,-0.21,4,0.59,0.291,3.848,6.867,1.12,-2.58,0.01,0.53,-0.32
378,36,0.177026,120,0.488203,88.31,-0.21,4,0.59,0.291,3.848,6.867,1.12,-2.58,0.01,0.53,-0.32
379,36,0.177026,120,0.488203,88.3,0.02,4,0.59,-12.386,8.922,0.815,1.08,-2.33,0.01,0.46,-0.27
380,36,0.177026,120,0.488204,88.29,0.19,4,0.59,-1.162,0.936,-7.582,1.09,-2.35,0.01,0.56,-0.33
381,36,0.177026,120,0.488204,88.29,0.19,4,0.59,-1.162,0.936,-7.582,1.09,-2.35,0.01,0.56,-0.33
382,36,0.177026,120,0.488204,88.29,0.19,4,0.59,-1.162,0.936,-7.582,1.09,-2.35,0.01,0.56,-0.33
383,36,0.177026,120,0.488204,88.28,0.69,4,0.59,2.999,4.815,0.567,1.06,-2.46,0.01,0.6,-0.3
384,36,0.177026,120,0.488204,88.28,0.69,4,0.59,2.999,4.815,0.567,1.06,-2.46,0.01,0.6,-0.3
385,36,0.177026,120,0.488204,88.27,0.25,4,0.6,-5.808,1.469,-2.772,1.02,-2.48,0.01,0.63,-0.34
386,36,0.177026,120,0.488204,88.27,0.25,4,0.6,-5.808,1.469,-2.772,1.02,-2.48,0.01,0.63,-0.34
387,36,0.177026,120,0.488204,88.25,0.44,4,0.6,-3.46,-1.502,-18.296,0.98,-2.54,0.01,0.55,-0.33
388,36,0.177026,120,0.488204,88.25,0.44,4,0.6,-3.46,-1.502,-18.296,0.98,-2.54,0.01,0.55,-0.33
389,36,0.177026,120,0.488204,88.24,0.08,4,0.58,0.66,1.996,-18.389,0.98,-2.59,0.01,0.52,-0.34
390,36,0.177026,120,0.488204,88.24,0.08,4,0.58,0.66,1.996,-18.389,0.98,-2.59,0.01,0.52,-0.34
391,36,0.177026,120,0.488204,88.26,0.2,4,0.58,-2.221,6.044,-18.372,0.93,-2.79,0.01,0.5,-0.41
392,36,0.177026,120,0.488204,88.27,0.52,4,0.58,-2.571,2.119,-18.338,0.89,-2.82,0.01,0.47,-0.35
393,36,0.177026,120,0.488204,88.27,0.52,4,0.58,-2.571,2.119,-18.338,0.89,-2.82,0.01,0.47,-0.35
394,36,0.177026,120,0.488204,88.27,0.52,4,0.58,-2.571,2.119,-18.338,0.89,-2.82,0.01,0.47,-0.35
395,36,0.177026,120,0.488204,88.29,0.26,4,0.58,-0.966,6.685,-17.419,0.92,-2.66,0.01,0.55,-0.41
396,36,0.177026,120,0.488204,88.29,0.26,4,0.58,-0.966,6.685,-17.419,0.92,-2.66,0.01,0.55,-0.41
397,36,0.177026,120,0.488205,88.28,0.46,4,0.58,-6.147,6.986,10.493,0.91,-2.57,0.01,0.51,-0.49
398,36,0.177026,120,0.488205,88.28,0.46,4,0.58,-6.147,6.986,10.493,0.91,-2.57,0.01,0.51,-0.49
399,36,0.177026,120,0.488205,88.27,-0.14,4,0.58,5.134,-5.355,-8.133,0.9,-2.52,0.01,0.55,-0.53
400,36,0.177026,120,0.488205,88.27,-0.14,4,0.58,5.134,-5.355,-8.133,0.9,-2.52,0.01,0.55,-0.53
401,36,0.177026,120,0.488205,88.25,0.57,4,0.58,2.504,0.5,10.742,0.88,-2.44,0.01,0.57,-0.58
402,36,0.177026,120,0.488205,88.25,0.57,4,0.58,2.504,0.5,10.742,0.88,-2.44,0.01,0.57,-0.58
403,36,0.177026,120,0.488205,88.25,0.22,4,0.58,5.697,-12.968,-18.321,0.85,-2.32,0.01,0.61,-0.58
404,36,0.177026,120,0.488205,88.25,-0.34,4,0.58,1.124,-7.796,12.54,0.82,-2.17,0.01,0.61,-0.64
405,36,0.177026,120,0.488205,88.25,-0.34,4,0.58,1.124,-7.796,12.54,0.82,-2.17,0.01,0.61,-0.64
406,36,0.177026,120,0.488205,88.24,0.09,4,0.58,7.552,-6.997,-18.392,0.78,-2.25,0.01,0.55,-0.64
407,36,0.177026,120,0.488205,88.24,0.09,4,0.58,7.552,-6.997,-18.392,0.78,-2.25,0.01,0.55,-0.64
408,36,0.177026,120,0.488205,88.24,-0.27,4,0.58,-1.098,2.217,-1.117,0.76,-2.3,0.01,0.6,-0.71
409,36,0.177026,120,0.488205,88.24,-0.27,4,0.58,-1.098,2.217,-1.117,0.76,-2.3,0.01,0.6,-0.71
410,36,0.177026,120,0.488205,88.24,-0.27,4,0.58,-1.098,2.217,-1.117,0.76,-2.3,0.01,0.6,-0.71
411,36,0.177026,120,0.488205,88.23,-0.16,4,0.58,-6.873,16.31,0.418,0.71,-2.15,0.01,0.61,-0.69
412,36,0.177026,120,0.488205,88.23,-0.16,4,0.58,-6.873,16.31,0.418,0.71,-2.15,0.01,0.61,-0.69
413,36,0.177026,120,0.488206,88.23,-0.27,4,0.59,-3.72,3.856,-9.964,0.68,-2.3,0.01,0.54,-0.71
414,36,0.177026,120,0.488206,88.23,-0.27,4,0.59,-3.72,3.856,-9.964,0.68,-2.3,0.01,0.54,-0.71
415,36,0.177026,120,0.488206,88.23,-0.03,4,0.59,3.084,5.114,1.092,0.68,-2.32,0.01,0.63,-0.73
416,36,0.177026,120,0.488206,88.23,0.33,4,0.59,-7.539,8.974,8.979,0.71,-2.18,0.01,0.56,-0.73
417,36,0.177026,120,0.488206,88.23,0.33,4,0.59,-7.539,8.974,8.979,0.71,-2.18,0.01,0.56,-0.73
418,36,0.177026,120,0.488206,88.23,-0.28,4,0.58,11.308,-3.819,6.471,0.72,-2.29,0.01,0.55,-0.78
419,36,0.177026,120,0.488206,88.23,-0.28,4,0.58,11.308,-3.819,6.471,0.72,-2.29,0.01,0.55,-0.78
420,36,0.177026,120,0.488206,88.23,0.09,4,0.58,-1.474,-2.121,-7.704,0.75,-2.17,0.01,0.64,-0.76
421,36,0.177026,120,0.488206,88.23,0.09,4,0.58,-1.474,-2.121,-7.704,0.75,-2.17,0.01,0.64,-0.76
422,36,0.177026,120,0.488206,88.23,-0.21,4,0.59,-4.114,8.993,-2.187,0.76,-1.91,0.01,0.63,-0.77
423,36,0.177026,120,0.488206,88.23,-0.21,4,0.59,-4.114,8.993,-2.187,0.76,-1.91,0.01,0.63,-0.77
424,36,0.177026,120,0.488206,88.23,0.15,4,0.59,-5.511,3.366,-18.337,0.74,-2,0.01,0.62,-0.73
425,36,0.177026,120,0.488206,88.23,0.15,4,0.59,-5.511,3.366,-18.337,0.74,-2,0.01,0.62,-0.73
426,36,0.177026,120,0.488206,88.23,-0.16,4,0.59,0.195,5.087,-7.315,0.76,-1.94,0.01,0.7,-0.72
